genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	LYK_28Jul23.sorted.bam	0.8311087386876469	1731692	10315	669	0.9996136726392453	0.9940433980176613	0.7529262605388206
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	MIA_27Jul23.sorted.bam	0.6697608857170851	1381321	9973	821	0.9994056414113736	0.9927800996292679	0.6005876652047502
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8903293945387377	1880664	12897	965	0.9994868833560913	0.9931423156927554	0.8176981315672652
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.9232074667656563	1983932	14753	1415	0.9992867699094525	0.99256375722555	0.8625982576135384
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.939203011355944	2038753	13623	666	0.9996733297265534	0.9933179742715278	0.8864340035366002
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.9386681280376157	2030258	14391	823	0.9995946328003633	0.9929117383110915	0.8827404433750488
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.5805878562518175	1193388	8250	1042	0.9991268556412499	0.9930869088678619	0.5188758533341391
TungJ_2015__F06__bin.11.fa	KOK_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.6818029851576143	1423980	9148	903	0.9993658618800826	0.9935757524684335	0.6191354677864596
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8349522310342031	1770880	8113	165	0.9999068259848211	0.9954186619082038	0.7699648992216784
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	MIA_27Jul23.sorted.bam	0.6448621750470506	1242116	8287	708	0.999430004927076	0.9933283203823153	0.5400624100795278
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8081812838886776	1655563	10290	902	0.9994551702351405	0.9937845917068695	0.7198259613582736
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.8326757423283816	1747811	9705	506	0.9997104950134769	0.9944473401300254	0.7599346768123989
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.8305979575459786	1774357	10385	395	0.9997773841453552	0.994147175568389	0.7714766718740285
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8305272702205014	1767574	11339	634	0.9996413162900111	0.9935849927640936	0.768527476044034
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.5561873555057308	1058533	6970	852	0.9991951124811413	0.9934154154853935	0.460241944495291
TungJ_2015__F06__bin.11.fa	LYK_28Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.6503784558223222	1273926	7782	749	0.9994120537613644	0.9938913249278215	0.5538931515437951
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.6672001665329216	1409379	8727	432	0.9996934820229335	0.9938079111438443	0.6127870661479885
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.6629189594365533	1332314	9695	914	0.999313975534296	0.992723186876367	0.5792798014216837
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.66662835375928	1401167	10875	1029	0.999265612164717	0.9922386125279856	0.6092165521931139
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.6657538820001901	1423880	9749	510	0.9996418237491923	0.9931532151585808	0.6190919885614855
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.6665320103904789	1416431	10494	880	0.999378720177686	0.9925912381189059	0.6158532210931633
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.49709205839669895	867625	6685	944	0.9989119723382798	0.992295058348941	0.3772366256816999
TungJ_2015__F06__bin.11.fa	MIA_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.5673158046426102	1041141	7640	841	0.9991922323681423	0.9926618968996515	0.4526800376877922
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	BAI_01Aug23.sorted.bam	0.7880329859115465	1606805	11158	3117	0.9980601255286111	0.9930557846160548	0.6986263608453926
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.8674227985715397	1845183	10645	915	0.9995041142260687	0.9942309245207657	0.802271267754198
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	KOK_27Jul23.sorted.bam	0.8619062244352146	1799436	11489	1367	0.9992403175217124	0.9936152216583418	0.7823808267052879
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	LYK_28Jul23.sorted.bam	0.7905309725409431	1592079	11537	3147	0.9980233392940928	0.9927535002974098	0.6922236101757039
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	MIA_27Jul23.sorted.bam	0.6576105354443988	1289991	10365	2830	0.9978061862447102	0.9919650602213503	0.5608780890358873
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8446572894841579	1735433	12610	2985	0.9982799681693272	0.9927338018811444	0.7545528183451025
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	NAK_04Aug23.sorted.bam	0.8052730980514757	1649485	13084	3813	0.9976883694001462	0.9920678272309236	0.7171832940643467
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	WAJ_05Aug23.sorted.bam	0.8569069665221839	1816575	14997	3979	0.9978096142465904	0.991744354072912	0.7898327310736021
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.864011036749495	1860775	13682	2404	0.9987080651878921	0.9926471497091266	0.8090505485121626
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.8642670629980818	1847853	14830	3041	0.9983543063219855	0.991974469830663	0.803432163061007
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.5635733129344579	1098980	8835	3094	0.9971846621412582	0.9919607272197856	0.4778279866205729
TungJ_2015__F06__bin.11.fa	MOV_01Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.660466145735303	1321228	10020	3083	0.9976665647412861	0.9924161461912705	0.5744596945410528
TungJ_2015__F06__bin.11.fa	NAJ_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.8903914729226735	1897078	14036	1361	0.9992825808954613	0.9926012530850076	0.8248348115545171
TungJ_2015__F06__bin.11.fa	NAJ_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.8994481918412133	1942135	13040	650	0.9996653167776699	0.9932857396627938	0.8444252459511059
TungJ_2015__F06__bin.11.fa	NAJ_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.9019340669714221	1935355	14102	1042	0.9994615974846992	0.9927134815059769	0.8414773544978607
TungJ_2015__F06__bin.11.fa	NAJ_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.5719727375529997	1142338	8277	1267	0.9988908711782327	0.9927543336560632	0.4966797089848514
TungJ_2015__F06__bin.11.fa	NAJ_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.6697161324602168	1365094	9509	1013	0.9992579265603687	0.9930341793312402	0.5935322913681998
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	BAI_01Aug23.sorted.bam	0.7898478080120409	1618232	9557	867	0.9994642300980329	0.9940941719110733	0.7035947318831852
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.858556336254448	1842093	10146	416	0.9997741699251883	0.9944921347619257	0.8009277597024977
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	KOK_27Jul23.sorted.bam	0.850707542687835	1796315	11672	900	0.9994989742890306	0.9935022532239612	0.7810238400938455
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	LYK_28Jul23.sorted.bam	0.7848476854126597	1593103	9754	783	0.9995085063552074	0.9938773575845379	0.6926688374394389
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	MIA_27Jul23.sorted.bam	0.6519709650489419	1287699	9224	850	0.999339907851136	0.9928368353163278	0.5598815451994805
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8333637854381107	1722938	11866	1174	0.9993186057768765	0.9931129268725862	0.7491200891845863
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	WAJ_05Aug23.sorted.bam	0.8555214629426043	1820814	12873	1165	0.9993601762728098	0.9929300851157778	0.791675815420255
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.8579920075620512	1855095	11814	594	0.9996798007649204	0.9936315929911945	0.8065809285336327
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.8590902727211637	1847874	12045	791	0.9995719405110954	0.9934816984274902	0.8034412936982516
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.5620653522931516	1100017	7672	1045	0.9990500146815913	0.9930255623322185	0.47827886618355453
TungJ_2015__F06__bin.11.fa	NAK_04Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.6612222222117189	1321891	8284	821	0.9993789200471144	0.9937332200612607	0.5747479618026313
TungJ_2015__F06__bin.11.fa	WAJ_05Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.9534878849773012	2092468	15397	988	0.9995278302941789	0.992641703481248	0.9097888692314482
TungJ_2015__F06__bin.11.fa	WAJ_05Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.9513795287027044	2072571	16185	1275	0.9993848220398722	0.9921908586002602	0.9011378078383477
TungJ_2015__F06__bin.11.fa	WAJ_05Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.579167155954558	1205924	9422	1230	0.9989800352261005	0.992186903983999	0.5243264089768948
TungJ_2015__F06__bin.11.fa	WAJ_05Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.6818450799852481	1446036	10371	1089	0.9992469067160153	0.9928279793864053	0.6287252456467513
TungJ_2015__F06__bin.11.fa	WEF_07Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.9715356076686085	2131636	14302	519	0.9997565250352312	0.9932905993330944	0.926818812069311
TungJ_2015__F06__bin.11.fa	WEF_07Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.5776008193367973	1226298	8553	661	0.9994609793051934	0.9930253494664429	0.5331848662731217
TungJ_2015__F06__bin.11.fa	WEF_07Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.6806176940543222	1470943	9632	540	0.9996328885619633	0.9934518196830197	0.6395546162110551
TungJ_2015__F06__bin.11.fa	WIE_12Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.5787584123389192	1221503	8604	903	0.9992607468012767	0.9929562186912353	0.5311000374356127
TungJ_2015__F06__bin.11.fa	WUL_02Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.680998772932502	1462543	10639	907	0.9993798472933787	0.9927256839627963	0.6359023613132291
TungJ_2015__F06__bin.11.fa	WUL_02Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.49398932425825315	884921	6397	1041	0.9988236238037068	0.9927711061213373	0.3847567924332235
TungJ_2015__F06__bin.24.fa	LOP_29Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.6403390964634953	1720103	12012	6085	0.9964624211457105	0.9930166972559201	0.445797508607653
TungJ_2015__F06__bin.24.fa	LOP_29Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.5646467627575449	1448822	10547	5838	0.9959705194979094	0.9927202927619818	0.3754898619535906
TungJ_2015__F06__bin.24.fa	LOP_29Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.7649281474329247	2210379	14118	3787	0.9982867191554028	0.993612860057031	0.5728618875024784
TungJ_2015__F06__bin.24.fa	LOP_29Jul23.sorted.bam	WRU_29Jul23.sorted.bam	0.766270261593452	2093911	9204	3566	0.9982969667765249	0.9956043977036273	0.5426769833237657
TungJ_2015__F06__bin.24.fa	SAI_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.5464334759064208	1465630	6283	1410	0.9990379563737096	0.9957131063092322	0.37984597581693336
TungJ_2015__F06__bin.24.fa	SAI_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.7083838176390654	2167349	10074	2391	0.9988968089587786	0.9953519253244402	0.5617098420753223
TungJ_2015__F06__bin.24.fa	SAI_27Jul23.sorted.bam	WRU_29Jul23.sorted.bam	0.667786410337613	1914622	15260	8425	0.9955996536130891	0.9920297583543906	0.49621081849482374
TungJ_2015__F06__bin.24.fa	WAJ_05Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.6135959676576893	1836942	9693	2928	0.9984060465708771	0.9947232955640407	0.4760785645143107
TungJ_2015__F06__bin.24.fa	WAJ_05Aug23.sorted.bam	WRU_29Jul23.sorted.bam	0.586596343679114	1623319	13760	7941	0.9951081703596151	0.9915235391195446	0.42071408856066567
TungJ_2015__F06__bin.24.fa	WRU_29Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.8535883529461668	2535739	18926	6338	0.9975005314032714	0.9925362980969256	0.6571851387267282
TungJ_2015__F06__bin.57.fa	WIE_12Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.5123372497047849	701181	1700	954	0.9986394383190645	0.997575519017201	0.46287004366754575
TungJ_2015__F07__bin.29.fa	KIC_10Aug23.sorted.bam	WAJ_05Aug23.sorted.bam	0.7684051776489522	1687562	22312	3418	0.9979745929334745	0.9867785598395792	0.6875189442704378
TungJ_2015__F07__bin.29.fa	KIC_10Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.7761366438176738	1599886	16401	3935	0.9975404497570451	0.9897486445909272	0.6517994205090264
TungJ_2015__F07__bin.29.fa	KIC_10Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.8098980056806518	1619011	15110	7447	0.9954002783180596	0.9906671418538848	0.6595910156084492
TungJ_2015__F07__bin.29.fa	KIC_10Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.6781286051436534	1288662	13437	2768	0.997852035677315	0.9895729058511852	0.5250056221705816
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.7797854271205724	1519177	13926	1609	0.9989408739073854	0.9908331945520502	0.6189182780839643
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.7941495353347178	1645982	21140	6873	0.9958243771803094	0.98715660317063	0.6705790998660457
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	MIA_27Jul23.sorted.bam	0.7713457931045318	1635409	25084	5785	0.9964626585765396	0.9846619408355952	0.666271620912519
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	NGI_29Jul23.sorted.bam	0.8074292201323887	1716781	17352	2336	0.9986393139253056	0.9898927119999581	0.6994228719676945
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.7918913716738664	1744148	22387	4183	0.9976016943516262	0.9871645066817725	0.7105722880767613
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.7868137657885749	1764133	24661	4512	0.9974423697079529	0.9860208952499613	0.7187142503283673
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.7825993931970967	1650710	20436	3976	0.997591339484222	0.987619872660855	0.6725053043957225
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.7929206223796247	1638243	21904	8627	0.9947339924541109	0.9866295781517149	0.6674262029000623
TungJ_2015__F07__bin.29.fa	KOK_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.6668337169162933	1313803	16189	2461	0.9981268120106287	0.9876777568630913	0.5352481577206254
TungJ_2015__F07__bin.29.fa	LEC_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.779614489788865	1586088	22968	10011	0.9936882442840498	0.9855190884742839	0.6461780647348128
TungJ_2015__F07__bin.29.fa	LEC_27Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.8791950865486091	1922263	28549	6662	0.996534293174243	0.9851482341386169	0.783136991926889
TungJ_2015__F07__bin.29.fa	LEC_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.8507712389152465	1903260	33302	11576	0.9939178041886028	0.9825026533421602	0.7753951000746363
TungJ_2015__F07__bin.29.fa	LEC_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8155017573207342	1752852	28532	12124	0.9930832722899594	0.9837225276292579	0.7141183295797876
TungJ_2015__F07__bin.29.fa	LEC_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8453540742982236	1768112	29511	20221	0.988563507289131	0.9833093152469979	0.7203353095127126
TungJ_2015__F07__bin.29.fa	LEC_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.666244449321445	1367915	23625	11223	0.9917955428517122	0.982729190044703	0.5572935848589242
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.7546228142287752	1566186	24286	7273	0.9953562348277919	0.9844935403585525	0.6380699169874291
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.814750821846316	1746601	34179	18536	0.9893873872739108	0.9804311345292943	0.7115716492678141
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.8232968423065817	1865643	33131	12868	0.9931026461118231	0.9822415113716826	0.7600697963959442
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.8468312301000767	1933343	31036	9634	0.9950169214671168	0.9839469768168401	0.7876510245387376
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8599352740714629	1836816	19958	3905	0.9978740385536712	0.98913445875907	0.7483255709354966
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8064836416132309	1733263	30791	17903	0.9896709270318469	0.9822352406991899	0.706137699179652
TungJ_2015__F07__bin.29.fa	MIA_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.7116515133099556	1451773	12339	2712	0.9981319393596657	0.9915007373742314	0.5914576414261083
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.574797995657326	1125076	17995	8804	0.9921747508612752	0.9840055249600916	0.4583600861740233
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	KOK_27Jul23.sorted.bam	0.5888667363151744	1181434	18361	5694	0.9951804332700769	0.9844587171183494	0.4813205419446518
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	LEC_27Jul23.sorted.bam	0.6026384549086877	1250898	24286	15382	0.9877032339966968	0.9805851476299426	0.509620430153086
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	MIA_27Jul23.sorted.bam	0.6689567873867939	1362901	8585	1684	0.9987644003489615	0.9937009364583341	0.5552508628809631
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	NEN_12Aug23.sorted.bam	0.5230374818627163	961212	14974	9352	0.9902706166797751	0.9844217508728563	0.3916012919585035
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	NGI_29Jul23.sorted.bam	0.612460324212121	1316665	21607	8149	0.9938108782416181	0.9835895994805056	0.5364141470107978
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	SAI_27Jul23.sorted.bam	0.6115302229900653	1352067	23923	10604	0.9921571933935227	0.9823063502030595	0.5508370515707856
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	WAJ_05Aug23.sorted.bam	0.6237690271154057	1394670	19632	6926	0.9950339506836743	0.9859235518079545	0.5681936699248096
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.6306966371483186	1310115	15743	3568	0.9972765749571603	0.9879834976318873	0.5337456530028909
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.5897903238995211	1229696	23098	16551	0.9865405758821693	0.9812164957843239	0.5009826576407742
TungJ_2015__F07__bin.29.fa	MOV_01Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.5724447975762841	1061276	10925	2963	0.9972080778232995	0.9897057881267456	0.43236773232601416
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.7070079144189527	1283468	10236	3923	0.9969434376236883	0.9920247329890578	0.5228895675328612
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	KOK_27Jul23.sorted.bam	0.674234266797515	1280647	13565	3475	0.9972865278253883	0.9894076978277386	0.5217402817929673
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	LEC_27Jul23.sorted.bam	0.6713311352243586	1336940	17505	9344	0.9930109055006208	0.9869066674645085	0.5446742563253493
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	MIA_27Jul23.sorted.bam	0.654751745342954	1324027	20165	9174	0.9930711382773916	0.9847699480448662	0.5394134527949521
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	NGI_29Jul23.sorted.bam	0.675972478466638	1386083	12335	4673	0.9966286290214944	0.991100821523675	0.564695294650627
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	SAI_27Jul23.sorted.bam	0.6571608197762459	1404209	12305	4382	0.9968793819153702	0.9912370594405818	0.5720798934883857
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	WAJ_05Aug23.sorted.bam	0.6510383569053705	1411989	18686	4848	0.9965665454900853	0.9867661858555555	0.5752494940046476
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.6758437447797514	1357056	13696	4988	0.9963243963403131	0.9899075646104508	0.5528695884571134
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.6962874770233735	1367812	12406	8957	0.9934515854518019	0.9909300400932292	0.5572516222813954
TungJ_2015__F07__bin.29.fa	NEN_12Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.6070762754562107	1095599	13507	5022	0.9954162061119077	0.9876715842201389	0.4463510483311116
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8104949803968887	1673517	6118	648	0.9996127915043588	0.9963442259624491	0.6817969597908878
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.8463382700599914	1826184	28740	11621	0.9936364572244637	0.9842622649196358	0.7439940551657155
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	MIA_27Jul23.sorted.bam	0.832369276940211	1839016	30385	8645	0.9952991164840328	0.9834775771390787	0.749221858999221
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.8743881269571023	1971917	22647	6142	0.9968852644406433	0.9885152366960679	0.8033662135251498
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.9038719910092772	2050078	24578	2256	0.9988995540657477	0.9880111878669983	0.835209291410953
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8476449972384479	1858602	21900	5579	0.9969982815040552	0.9882169501593133	0.7572012671883607
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8583728751111819	1837249	20481	8605	0.995316367024829	0.9888523547978526	0.7485019767225842
TungJ_2015__F07__bin.29.fa	NGI_29Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.686330713309925	1448734	15855	3367	0.9976759018563794	0.989055961964032	0.5902195416871726
TungJ_2015__F07__bin.29.fa	SAI_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.7749700814359602	1677949	14814	3953	0.9976441477065155	0.9911713645647157	0.6836025728356273
TungJ_2015__F07__bin.29.fa	SAI_27Jul23.sorted.bam	WAJ_05Aug23.sorted.bam	0.9130763617394062	2098839	30726	3916	0.9981342065780177	0.9853604778641907	0.8550747015360748
TungJ_2015__F07__bin.29.fa	SAI_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8424314842387407	1894632	15863	3356	0.9982286797647247	0.9916273978271242	0.7718800212501752
TungJ_2015__F07__bin.29.fa	SAI_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.870611415861351	1906500	16786	8024	0.9957912404930501	0.9911953842119067	0.7767150879503033
TungJ_2015__F07__bin.29.fa	SAI_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.6616958619369562	1453340	20933	6650	0.995424332915904	0.9855966257035518	0.5920960429696794
TungJ_2015__F07__bin.29.fa	WAJ_05Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.8614972123638358	1952496	25153	3518	0.9981982037351165	0.9871175152215421	0.7954540269407896
TungJ_2015__F07__bin.29.fa	WAJ_05Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.8581641945783552	1909250	28317	6792	0.9964425821657719	0.9851685216708131	0.7778354480299589
TungJ_2015__F07__bin.29.fa	WAJ_05Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.6663081241609419	1486708	21134	5195	0.9965057025320372	0.9857847001563185	0.6056902884743873
TungJ_2015__F07__bin.29.fa	WEH_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8421716240430814	1782539	19493	7946	0.995542313520209	0.9890644748866645	0.7262129221924184
TungJ_2015__F07__bin.29.fa	WUL_02Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.7046020966813431	1443680	14001	2132	0.99852321844176	0.9903018674498504	0.5881605235625984
TungJ_2015__F07__bin.29.fa	WUL_02Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.6719958715012398	1372869	19578	9718	0.9929213930826613	0.9857393531356597	0.5593118626169656
TungJ_2015__F07__bin.5.fa	WRU_29Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.694335750463081	2516788	26642	1879	0.9992534134778138	0.9894142851920782	0.5863124919774186
TungJ_2015__F08__bin.31.fa	WEF_07Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.6385601304020228	1271542	7314	2280	0.9982069015415929	0.9942479288926359	0.5465335487015582
TungJ_2015__F08__bin.32.fa	KIC_10Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.9829863583513033	1540003	4466	59	0.9999616883863214	0.9971000056493396	0.9656753255385511
