genome name1 name2 coverage_overlap compared_bases_count consensus_SNPs population_SNPs popANI conANI percent_compared tid1 animal1 exhibit1 date1 tid2 animal2 exhibit2 date2 timediff dyad sample1 sample2
CAVFJG01.fasta NA000376 NA000403 0.43833534361281695 593072 266 38 0.99993592683519 0.9995514878463323 0.325950059301419 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Sandra/Tai Sandra_31Mar25 Tai_03Apr25
CAVFJG01.fasta NA000377 NA000379 0.9329404118057242 1568354 442 40 0.999974495553937 0.9997181758710088 0.861961244681284 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Riet/Tai Riet_31Mar25 Tai_03Apr25
CAVFJG01.fasta NA000377 NA000383 0.9839805247726912 1680529 556 30 0.999982148478247 0.9996691517968449 0.923612187403477 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001185 Swela Chimpanzee_A_Group 2025-04-17 17 Riet/Swela Riet_31Mar25 Swela_17Apr25
CAVFJG01.fasta NA000377 NA000393 0.9610280192911307 1623267 230 6 0.9999963037504 0.9998583104319868 0.892141215420787 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001076 Riet Chimpanzee_A_Group 2025-02-28 31 Riet/Riet Riet_31Mar25 Riet_28Feb25
CAVFJG01.fasta NA000377 NA000401 0.983867268000139 1673413 296 17 0.99998984112111 0.9998231159910913 0.919701261542892 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001167 Riet Chimpanzee_A_Group 2025-03-31 0 Riet/Riet Riet_31Mar25 Riet_31Mar25
CAVFJG01.fasta NA000377 NA000403 0.8304717582764721 1379609 327 37 0.999973180807026 0.999762976321552 0.758227728442368 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Riet/Tai Riet_31Mar25 Tai_03Apr25
CAVFJG01.fasta NA000379 NA000383 0.9257162987228416 1572236 314 11 0.99999300359488 0.9998002844356699 0.864094776748567 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001185 Swela Chimpanzee_A_Group 2025-04-17 14 Swela/Tai Tai_03Apr25 Swela_17Apr25
CAVFJG01.fasta NA000379 NA000393 0.9246196836128898 1534078 450 105 0.999931554979603 0.9997066641983002 0.843123288695138 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001076 Riet Chimpanzee_A_Group 2025-02-28 34 Riet/Tai Tai_03Apr25 Riet_28Feb25
CAVFJG01.fasta NA000379 NA000401 0.9318003917169912 1568482 452 40 0.999974497635293 0.9997118232788136 0.862031592982317 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001167 Riet Chimpanzee_A_Group 2025-03-31 3 Riet/Tai Tai_03Apr25 Riet_31Mar25
CAVFJG01.fasta NA000379 NA000403 0.8222830815903333 1321455 232 2 0.999998486516756 0.9998244359437135 0.72626651673685 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001169 Tai Chimpanzee_A_Group 2025-04-03 0 Tai/Tai Tai_03Apr25 Tai_03Apr25
CAVFJG01.fasta NA000383 NA000393 0.9549344193992322 1627738 524 49 0.999969896875296 0.9996780808705087 0.894598459592046 T001185 Swela Chimpanzee_A_Group 2025-04-17 T001076 Riet Chimpanzee_A_Group 2025-02-28 48 Riet/Swela Swela_17Apr25 Riet_28Feb25
CAVFJG01.fasta NA000383 NA000401 0.9855371227450305 1683518 591 34 0.999979804195738 0.9996489494023824 0.925254930151831 T001185 Swela Chimpanzee_A_Group 2025-04-17 T001167 Riet Chimpanzee_A_Group 2025-03-31 17 Riet/Swela Swela_17Apr25 Riet_31Mar25
CAVFJG01.fasta NA000383 NA000403 0.8226940183848958 1380614 296 17 0.999987686637974 0.999785602637667 0.758780072524702 T001185 Swela Chimpanzee_A_Group 2025-04-17 T001169 Tai Chimpanzee_A_Group 2025-04-03 14 Swela/Tai Swela_17Apr25 Tai_03Apr25
CAVFJG01.fasta NA000393 NA000401 0.9603722063257859 1623999 246 7 0.999995689652518 0.9998485220742132 0.892543519767323 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001167 Riet Chimpanzee_A_Group 2025-03-31 31 Riet/Riet Riet_28Feb25 Riet_31Mar25
CAVFJG01.fasta NA000393 NA000403 0.8315595378922769 1354734 392 104 0.999923232162181 0.999710644303605 0.744556525409477 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001169 Tai Chimpanzee_A_Group 2025-04-03 34 Riet/Tai Riet_28Feb25 Tai_03Apr25
CAVFJG01.fasta NA000401 NA000403 0.8293140660589207 1379116 357 46 0.999966645300323 0.9997411385264183 0.757956777564168 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Riet/Tai Riet_31Mar25 Tai_03Apr25
CAVFWK01.fasta NA000338 NA000339 0.9760047257238557 1896948 830 17 0.999991038236156 0.9995624550593901 0.81594776414721 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001099 Azibo Chimpanzee_A_Group 2025-03-18 7 Azibo/Riet Riet_11Mar25 Azibo_18Mar25
CAVFWK01.fasta NA000338 NA000357 0.8734945043963362 1677543 567 5 0.99999701945047 0.9996620056833119 0.721573527640612 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001076 Riet Chimpanzee_A_Group 2025-02-28 11 Riet/Riet Riet_11Mar25 Riet_28Feb25
CAVFWK01.fasta NA000338 NA000376 0.8713837520971801 1675120 689 9 0.999994627250585 0.9995886861836764 0.720531305380155 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001166 Sandra Chimpanzee_A_Group 2025-03-31 20 Riet/Sandra Riet_11Mar25 Sandra_31Mar25
CAVFWK01.fasta NA000338 NA000377 0.9814643133432616 1933682 661 12 0.999993794222628 0.9996581650964326 0.831748421396741 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001167 Riet Chimpanzee_A_Group 2025-03-31 20 Riet/Riet Riet_11Mar25 Riet_31Mar25
CAVFWK01.fasta NA000338 NA000379 0.9726282411155426 1889051 1245 81 0.999957121327058 0.9993409389158895 0.812550971249634 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001169 Tai Chimpanzee_A_Group 2025-04-03 23 Riet/Tai Riet_11Mar25 Tai_03Apr25
CAVFWK01.fasta NA000338 NA000382 0.9828831816865174 1917678 1349 23 0.999988006328487 0.9992965450925546 0.824864506804769 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 34 Fraukje/Riet Riet_11Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000338 NA000393 0.7524160701716275 1436165 506 10 0.999993037011764 0.9996476727952568 0.617747888026703 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001076 Riet Chimpanzee_A_Group 2025-02-28 11 Riet/Riet Riet_11Mar25 Riet_28Feb25
CAVFWK01.fasta NA000338 NA000401 0.9823917582012 1934505 625 6 0.999996898431382 0.9996769199355907 0.832102424252852 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001167 Riet Chimpanzee_A_Group 2025-03-31 20 Riet/Riet Riet_11Mar25 Riet_31Mar25
CAVFWK01.fasta NA000338 NA000403 0.9756307762901607 1896966 1294 58 0.99996942486054 0.9993178580955062 0.815955506615509 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001169 Tai Chimpanzee_A_Group 2025-04-03 23 Riet/Tai Riet_11Mar25 Tai_03Apr25
CAVFWK01.fasta NA000338 NA000406 0.9775469832594276 1896730 1269 38 0.999979965519605 0.9993309537994337 0.815853994253368 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 34 Fraukje/Riet Riet_11Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000339 NA000357 0.8712469958259617 1662306 813 22 0.999986765372922 0.9995109203720615 0.715019528225598 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001076 Riet Chimpanzee_A_Group 2025-02-28 18 Azibo/Riet Azibo_18Mar25 Riet_28Feb25
CAVFWK01.fasta NA000339 NA000376 0.8687290156688129 1659513 871 27 0.999983730166621 0.9994751472269274 0.713818155227887 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001166 Sandra Chimpanzee_A_Group 2025-03-31 13 Azibo/Sandra Azibo_18Mar25 Sandra_31Mar25
CAVFWK01.fasta NA000339 NA000377 0.9749686563918735 1910566 858 15 0.999992148923408 0.9995509184189397 0.821805371552451 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001167 Riet Chimpanzee_A_Group 2025-03-31 13 Azibo/Riet Azibo_18Mar25 Riet_31Mar25
CAVFWK01.fasta NA000339 NA000379 0.9673224206858303 1867543 1267 78 0.99995823389341 0.9993215684993598 0.803299581906712 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001169 Tai Chimpanzee_A_Group 2025-04-03 16 Azibo/Tai Azibo_18Mar25 Tai_03Apr25
CAVFWK01.fasta NA000339 NA000382 0.9762332632447477 1893656 1381 33 0.999982573392422 0.9992707228768055 0.814531752722768 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 27 Azibo/Fraukje Azibo_18Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000339 NA000393 0.750939594544348 1424668 691 18 0.999987365477431 0.9995149747169165 0.612802601469348 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001076 Riet Chimpanzee_A_Group 2025-02-28 18 Azibo/Riet Azibo_18Mar25 Riet_28Feb25
CAVFWK01.fasta NA000339 NA000401 0.9749858091638898 1910503 829 22 0.999988484707954 0.9995660828588073 0.821778272913405 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001167 Riet Chimpanzee_A_Group 2025-03-31 13 Azibo/Riet Azibo_18Mar25 Riet_31Mar25
CAVFWK01.fasta NA000339 NA000403 0.9701748955300561 1874572 1341 51 0.999972793789729 0.9992846367064055 0.80632301577743 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001169 Tai Chimpanzee_A_Group 2025-04-03 16 Azibo/Tai Azibo_18Mar25 Tai_03Apr25
CAVFWK01.fasta NA000339 NA000406 0.9718475121515515 1873904 1278 41 0.999978120544062 0.9993180013490552 0.806035684176115 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 27 Azibo/Fraukje Azibo_18Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000357 NA000376 0.8126785664514472 1498263 668 23 0.999984648890081 0.9995541503727984 0.644458543383631 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001166 Sandra Chimpanzee_A_Group 2025-03-31 31 Riet/Sandra Riet_28Feb25 Sandra_31Mar25
CAVFWK01.fasta NA000357 NA000377 0.8679042964476653 1680319 629 2 0.999998809749815 0.9996256663169315 0.722767588307152 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001167 Riet Chimpanzee_A_Group 2025-03-31 31 Riet/Riet Riet_28Feb25 Riet_31Mar25
CAVFWK01.fasta NA000357 NA000379 0.8740814547923164 1663543 1128 122 0.999926662550953 0.999321929159631 0.715551607852583 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001169 Tai Chimpanzee_A_Group 2025-04-03 34 Riet/Tai Riet_28Feb25 Tai_03Apr25
CAVFWK01.fasta NA000357 NA000382 0.8720890380494938 1677711 1098 49 0.999970793539531 0.9993455368654077 0.721645790678068 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 45 Fraukje/Riet Riet_28Feb25 Fraukje_14Apr25
CAVFWK01.fasta NA000357 NA000393 0.7180934608188351 1293866 467 26 0.999979905183381 0.9996390661784141 0.556539804889799 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001076 Riet Chimpanzee_A_Group 2025-02-28 0 Riet/Riet Riet_28Feb25 Riet_28Feb25
CAVFWK01.fasta NA000357 NA000401 0.8679959131716904 1680439 630 5 0.999997024587028 0.9996250979654722 0.722819204762478 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001167 Riet Chimpanzee_A_Group 2025-03-31 31 Riet/Riet Riet_28Feb25 Riet_31Mar25
CAVFWK01.fasta NA000357 NA000403 0.8745711014941009 1667516 1159 117 0.999929835755699 0.999304954195342 0.717260542661 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001169 Tai Chimpanzee_A_Group 2025-04-03 34 Riet/Tai Riet_28Feb25 Tai_03Apr25
CAVFWK01.fasta NA000357 NA000406 0.8761073263764384 1669836 1039 65 0.99996107402164 0.9993777832074527 0.718258460797302 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 45 Fraukje/Riet Riet_28Feb25 Fraukje_14Apr25
CAVFWK01.fasta NA000376 NA000377 0.8666410297851175 1678617 779 4 0.99999761708597 0.9995359274926919 0.722035494915779 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001167 Riet Chimpanzee_A_Group 2025-03-31 0 Riet/Sandra Sandra_31Mar25 Riet_31Mar25
CAVFWK01.fasta NA000376 NA000379 0.8737838419517323 1663205 1148 127 0.999923641403194 0.9993097663847812 0.715406221503415 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Sandra/Tai Sandra_31Mar25 Tai_03Apr25
CAVFWK01.fasta NA000376 NA000382 0.8706735795136158 1676130 1129 67 0.999960026966882 0.9993264245613407 0.720965743879149 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 14 Fraukje/Sandra Sandra_31Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000376 NA000393 0.7181557850222797 1293052 539 28 0.999978345805118 0.9995831567485298 0.556189673267838 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001076 Riet Chimpanzee_A_Group 2025-02-28 31 Riet/Sandra Sandra_31Mar25 Riet_28Feb25
CAVFWK01.fasta NA000376 NA000401 0.8666338235582562 1678962 754 18 0.999989279090295 0.9995509130045825 0.722183892224841 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001167 Riet Chimpanzee_A_Group 2025-03-31 0 Riet/Sandra Sandra_31Mar25 Riet_31Mar25
CAVFWK01.fasta NA000376 NA000403 0.8739275095419834 1666904 1208 112 0.999932809567918 0.9992753031968248 0.716997298738838 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Sandra/Tai Sandra_31Mar25 Tai_03Apr25
CAVFWK01.fasta NA000376 NA000406 0.8745304780824932 1668118 1093 91 0.999945447504313 0.9993447705737843 0.717519485211886 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 14 Fraukje/Sandra Sandra_31Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000377 NA000379 0.9698902488285975 1898348 1336 64 0.999966286476452 0.9992962301959388 0.816549956126013 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Riet/Tai Riet_31Mar25 Tai_03Apr25
CAVFWK01.fasta NA000377 NA000382 0.9836553464780532 1930048 1443 24 0.999987565076102 0.9992523502006168 0.83018530307462 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 14 Fraukje/Riet Riet_31Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000377 NA000393 0.7477355385053208 1438119 564 2 0.999998609294502 0.9996078210495793 0.618588375974261 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001076 Riet Chimpanzee_A_Group 2025-02-28 31 Riet/Riet Riet_31Mar25 Riet_28Feb25
CAVFWK01.fasta NA000377 NA000401 0.9885201899807853 1956214 607 15 0.999992332127262 0.999689706749875 0.841440271158445 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001167 Riet Chimpanzee_A_Group 2025-03-31 0 Riet/Riet Riet_31Mar25 Riet_31Mar25
CAVFWK01.fasta NA000377 NA000403 0.9735117279296874 1906545 1376 47 0.999975348077281 0.9992782756242312 0.820075790161904 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Riet/Tai Riet_31Mar25 Tai_03Apr25
CAVFWK01.fasta NA000377 NA000406 0.9749097752200266 1904128 1347 26 0.999986345455768 0.9992925895738102 0.819036148724213 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 14 Fraukje/Riet Riet_31Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000379 NA000382 0.9745201747617629 1891941 1486 115 0.999939215863497 0.9992145632448369 0.813794067548735 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 11 Fraukje/Tai Tai_03Apr25 Fraukje_14Apr25
CAVFWK01.fasta NA000379 NA000393 0.7551306442172991 1426044 973 122 0.999914448642538 0.9993176928622118 0.613394470157086 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001076 Riet Chimpanzee_A_Group 2025-02-28 34 Riet/Tai Tai_03Apr25 Riet_28Feb25
CAVFWK01.fasta NA000379 NA000401 0.9703490717029378 1898392 1298 55 0.999971028112213 0.9993162634482236 0.816568882159633 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001167 Riet Chimpanzee_A_Group 2025-03-31 3 Riet/Tai Tai_03Apr25 Riet_31Mar25
CAVFWK01.fasta NA000379 NA000403 0.9724782340387051 1877390 468 6 0.999996804073741 0.9997507177517724 0.807535142203334 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001169 Tai Chimpanzee_A_Group 2025-04-03 0 Tai/Tai Tai_03Apr25 Tai_03Apr25
CAVFWK01.fasta NA000379 NA000406 0.9733453145565678 1876396 1427 155 0.999917394835632 0.9992394995512675 0.807107585898384 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 11 Fraukje/Tai Tai_03Apr25 Fraukje_14Apr25
CAVFWK01.fasta NA000382 NA000393 0.7517439035491504 1436759 939 36 0.999974943605713 0.9993464457156698 0.618003389480566 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 T001076 Riet Chimpanzee_A_Group 2025-02-28 45 Fraukje/Riet Fraukje_14Apr25 Riet_28Feb25
CAVFWK01.fasta NA000382 NA000401 0.9841029519824276 1930237 1418 42 0.999978241013927 0.9992653751844981 0.830266598991759 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 T001167 Riet Chimpanzee_A_Group 2025-03-31 14 Fraukje/Riet Fraukje_14Apr25 Riet_31Mar25
CAVFWK01.fasta NA000382 NA000403 0.977682239026861 1898891 1527 112 0.999941018204836 0.9991958464177249 0.816783520586363 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 T001169 Tai Chimpanzee_A_Group 2025-04-03 11 Fraukje/Tai Fraukje_14Apr25 Tai_03Apr25
CAVFWK01.fasta NA000382 NA000406 0.9803756008511044 1901793 368 9 0.999995267623763 0.9998064983938841 0.818031778530996 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 0 Fraukje/Fraukje Fraukje_14Apr25 Fraukje_14Apr25
CAVFWK01.fasta NA000393 NA000401 0.7481706008178347 1438716 562 1 0.99999930493579 0.9996093739139622 0.618845167839507 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001167 Riet Chimpanzee_A_Group 2025-03-31 31 Riet/Riet Riet_28Feb25 Riet_31Mar25
CAVFWK01.fasta NA000393 NA000403 0.7552925906186955 1429832 1002 113 0.999920969736305 0.9992992183697106 0.615023829596876 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001169 Tai Chimpanzee_A_Group 2025-04-03 34 Riet/Tai Riet_28Feb25 Tai_03Apr25
CAVFWK01.fasta NA000393 NA000406 0.756262389512439 1431052 895 81 0.999943398283221 0.9993745859689236 0.615548596892689 T001076 Riet Chimpanzee_A_Group 2025-02-28 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 45 Fraukje/Riet Riet_28Feb25 Fraukje_14Apr25
CAVFWK01.fasta NA000401 NA000403 0.9739827960187225 1906859 1370 53 0.999972205600938 0.9992815410053916 0.820210853220007 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Riet/Tai Riet_31Mar25 Tai_03Apr25
CAVFWK01.fasta NA000401 NA000406 0.9751295997088744 1904293 1341 28 0.999985296380336 0.9992958016439697 0.819107121350287 T001167 Riet Chimpanzee_A_Group 2025-03-31 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 14 Fraukje/Riet Riet_31Mar25 Fraukje_14Apr25
CAVFWK01.fasta NA000403 NA000406 0.9755695593110859 1882180 1446 162 0.999913929592281 0.9992317419162886 0.809595499045096 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001184 Fraukje Chimpanzee_A_Group 2025-04-14 11 Fraukje/Tai Tai_03Apr25 Fraukje_14Apr25
CAVFXZ01.fasta NA000338 NA000339 0.8913137831727569 1193299 999 56 0.999953071275514 0.9991628250756935 0.76774391958273 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001099 Azibo Chimpanzee_A_Group 2025-03-18 7 Azibo/Riet Riet_11Mar25 Azibo_18Mar25
CAVFXZ01.fasta NA000338 NA000376 0.43953468444605065 533840 422 14 0.999973774913832 0.9992095009740747 0.343461625317749 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001166 Sandra Chimpanzee_A_Group 2025-03-31 20 Riet/Sandra Riet_11Mar25 Sandra_31Mar25
CAVFXZ01.fasta NA000338 NA000379 0.889214825701091 1184044 1015 105 0.999911320863076 0.9991427683430684 0.761789443817865 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001169 Tai Chimpanzee_A_Group 2025-04-03 23 Riet/Tai Riet_11Mar25 Tai_03Apr25
CAVFXZ01.fasta NA000338 NA000383 0.944704403159466 1316750 1039 61 0.999953673818113 0.9992109360167079 0.847169742127128 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001185 Swela Chimpanzee_A_Group 2025-04-17 37 Riet/Swela Riet_11Mar25 Swela_17Apr25
CAVFXZ01.fasta NA000338 NA000385 0.5840802960889155 734620 754 155 0.999789006561215 0.9989736190139119 0.472639328620794 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001187 Bambari Chimpanzee_A_Group 2025-04-17 37 Bambari/Riet Riet_11Mar25 Bambari_17Apr25
CAVFXZ01.fasta NA000338 NA000403 0.9075746771833989 1216469 1057 103 0.999915328709568 0.9991310917088722 0.782651018823349 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001169 Tai Chimpanzee_A_Group 2025-04-03 23 Riet/Tai Riet_11Mar25 Tai_03Apr25
CAVFXZ01.fasta NA000339 NA000376 0.45031956731311 514474 567 131 0.999745371000284 0.9988979034897779 0.33100194107546 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001166 Sandra Chimpanzee_A_Group 2025-03-31 13 Azibo/Sandra Azibo_18Mar25 Sandra_31Mar25
CAVFXZ01.fasta NA000339 NA000379 0.8574136864970939 1112406 816 87 0.9999217911446 0.9992664548734904 0.715699034866656 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001169 Tai Chimpanzee_A_Group 2025-04-03 16 Azibo/Tai Azibo_18Mar25 Tai_03Apr25
CAVFXZ01.fasta NA000339 NA000383 0.8786335893089491 1216388 742 16 0.999986846302331 0.9993899972706077 0.782598905097044 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001185 Swela Chimpanzee_A_Group 2025-04-17 30 Azibo/Swela Azibo_18Mar25 Swela_17Apr25
CAVFXZ01.fasta NA000339 NA000385 0.5878195200050658 702413 859 360 0.999487481011883 0.9987770727477994 0.451918010310797 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001187 Bambari Chimpanzee_A_Group 2025-04-17 30 Azibo/Bambari Azibo_18Mar25 Bambari_17Apr25
CAVFXZ01.fasta NA000339 NA000403 0.8682808130986389 1138916 864 98 0.999913953267844 0.999241383912422 0.732755021093192 T001099 Azibo Chimpanzee_A_Group 2025-03-18 T001169 Tai Chimpanzee_A_Group 2025-04-03 16 Azibo/Tai Azibo_18Mar25 Tai_03Apr25
CAVFXZ01.fasta NA000376 NA000379 0.44278207056955865 506068 571 142 0.999719405297312 0.9988716931321483 0.325593694367793 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Sandra/Tai Sandra_31Mar25 Tai_03Apr25
CAVFXZ01.fasta NA000376 NA000383 0.4237072698889441 537781 568 78 0.99985495954673 0.9989438079813158 0.345997183285262 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001185 Swela Chimpanzee_A_Group 2025-04-17 17 Sandra/Swela Sandra_31Mar25 Swela_17Apr25
CAVFXZ01.fasta NA000376 NA000403 0.44191325399784653 516646 613 160 0.999690310193053 0.9988135009271338 0.332399360995642 T001166 Sandra Chimpanzee_A_Group 2025-03-31 T001169 Tai Chimpanzee_A_Group 2025-04-03 3 Sandra/Tai Sandra_31Mar25 Tai_03Apr25
CAVFXZ01.fasta NA000379 NA000383 0.8751864861076621 1207682 946 59 0.999951146079845 0.9992166812124383 0.776997644588247 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001185 Swela Chimpanzee_A_Group 2025-04-17 14 Swela/Tai Tai_03Apr25 Swela_17Apr25
CAVFXZ01.fasta NA000379 NA000385 0.5900314305296773 702131 837 440 0.999373336314733 0.9988079147623449 0.451736577337735 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001187 Bambari Chimpanzee_A_Group 2025-04-17 14 Bambari/Tai Tai_03Apr25 Bambari_17Apr25
CAVFXZ01.fasta NA000379 NA000403 0.870239416148154 1136013 546 11 0.999990317012217 0.999519371697331 0.730887290877589 T001169 Tai Chimpanzee_A_Group 2025-04-03 T001169 Tai Chimpanzee_A_Group 2025-04-03 0 Tai/Tai Tai_03Apr25 Tai_03Apr25
CAVFXZ01.fasta NA000383 NA000385 0.5655979668001944 742819 880 322 0.999566516203813 0.9988153237868175 0.477914395805681 T001185 Swela Chimpanzee_A_Group 2025-04-17 T001187 Bambari Chimpanzee_A_Group 2025-04-17 0 Bambari/Swela Swela_17Apr25 Bambari_17Apr25
CAVFXZ01.fasta NA000383 NA000403 0.8961274053521825 1244271 1027 67 0.999946153209389 0.9991746171051161 0.800538251153418 T001185 Swela Chimpanzee_A_Group 2025-04-17 T001169 Tai Chimpanzee_A_Group 2025-04-03 14 Swela/Tai Swela_17Apr25 Tai_03Apr25
CAVFXZ01.fasta NA000385 NA000403 0.5866339865219028 712583 853 448 0.999371301308058 0.9988029464637803 0.45846117816911 T001187 Bambari Chimpanzee_A_Group 2025-04-17 T001169 Tai Chimpanzee_A_Group 2025-04-03 14 Bambari/Tai Bambari_17Apr25 Tai_03Apr25
CAVGEE01.fasta NA000338 NA000339 0.8104385157401726 1955400 33496 2143 0.998904060550271 0.9828700010228086 0.48535748884961 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001099 Azibo Chimpanzee_A_Group 2025-03-18 7 Azibo/Riet Riet_11Mar25 Azibo_18Mar25
CAVGEE01.fasta NA000338 NA000379 0.6157260520162385 1317667 19284 2818 0.997861371651563 0.9853650429129667 0.327063284371484 T001091 Riet Chimpanzee_A_Group 2025-03-11 T001169 Tai Chimpanzee_A_Group 2025-04-03 23 Riet/Tai Riet_11Mar25 Tai_03Apr25
